ASV,taxonomy,RB1903_J2_1128_Sedna_cox1_1L_Sterivex,RB1903_J2_1128_Sedna_cox1_10L_Prefilter,RB1903_J2_1128_Darya_cox1_1L_Sterivex,RB1903_J2_1128_Darya_cox1_10L_Prefilter,RB1903_J2_1130_Sedna_cox1_1L_Sterivex,RB1903_J2_1130_Sedna_cox1_10L_Prefilter,RB1903_J2_1131_Sedna_cox1_1L_Sterivex,RB1903_J2_1131_Sedna_cox1_10L_Prefilter,RB1903_J2_1131_Darya_cox1_1L_Sterivex,RB1903_J2_1131_Darya_cox1_10L_Prefilter,RB1903_J2_1133_Sedna_cox1_1L_Sterivex,RB1903_J2_1133_Sedna_cox1_10L_Prefilter,RB1903_J2_1133_Darya_cox1_1L_Sterivex,RB1903_J2_1133_Darya_cox1_10L_Prefilter,RB1903_J2_1134_Sedna_cox1_1L_Sterivex,RB1903_J2_1134_Sedna_cox1_10L_Prefilter,RB1903_J2_1134_Darya_cox1_1L_Sterivex,RB1903_J2_1134_Darya_cox1_10L_Prefilter,RB1903_J2_1135_Sedna_cox1_1L_Sterivex,RB1903_J2_1135_Sedna_cox1_10L_Prefilter,RB1903_J2_1135_Darya_cox1_1L_Sterivex,RB1903_J2_1135_Darya_cox1_10L_Prefilter,RB1903_J2_1136_Sedna_cox1_1L_Sterivex,RB1903_J2_1136_Sedna_cox1_10L_Prefilter,RB1903_J2_1136_Darya_cox1_1L_Sterivex,RB1903_J2_1136_Darya_cox1_10L_Prefilter,RB1903_J2_1137_Sedna_cox1_1L_Sterivex,RB1903_J2_1137_Sedna_cox1_10L_Prefilter,RB1903_J2_1137_Darya_cox1_1L_Sterivex,RB1903_J2_1137_Darya_cox1_10L_Prefilter,RB1903_Postcruise_ctl_Sedna_cox1_1L_Sterivex,RB1903_Postcruise_ctl_Sedna_cox1_10L_Prefilter,RB1903_Postcruise_ctl_Darya_cox1_1L_Sterivex,RB1903_Postcruise_ctl_Darya_cox1_10L_Prefilter,RB1903_Precruise_ctl_Sedna_cox1_1L_Sterivex,RB1903_Precruise_ctl_Sedna_cox1_10L_Prefilter,RB1903_Precruise_ctl_Darya_cox1_1L_Sterivex,RB1903_Precruise_ctl_Darya_cox1_10L_Prefilter,Lab_extraction_ctl_cox1_10L_Prefilter,Lab_extraction_ctl_cox1_1L_Sterivex
270ff06938e60598a85b843d9fd87110,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a48ca7961b812f1a3d2863ab7310465d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622b4db644d35688f94bfb1c34df22b,d__Unassigned,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70c94ee505076adcddc235e20d3d165f,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,73,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995b5773ed7d472f452eec81d57185f,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b2e2d5c06735e48b69a40d39bfda5d3,d__Unassigned,0,0,0,0,0,0,0,0,0,0,164,47,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bb222ae6282291979db63a6b47b8acd,d__Eukaryota; k__Metazoa; p__Chordata; c__Chondrichthyes; o__Carcharhiniformes; f__Scyliorhinidae; g__Scyliorhinus,0,0,0,0,0,3083,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a3f3e9bc65092c50e78fc99c081447d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8629b8d2935ca4f50a4975814443009d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,91,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c46c969a8a8c9997f041de5917ef452,d__Unassigned,96,0,1734,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39891679d6ed17aead2cb41dad3be89f,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238607adb2b9c75fa7a3288caf5d06f4,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9ddd94580f987f84abc631d5a47dc47,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da459268eef84515e32306ac42b7033c,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7d06c442cb2a8a7e26aef0fa4e72a4c4,d__Unassigned,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6786f673c95490925279b3aaf6bdfc27,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350749c5bb2aa79391fc158e8ca6148e,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ab4faf79f8ba876280098a4ad991506,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,15,0,0,132,59,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6adf31fdc1c51e7b6a6a0b0549cf9522,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,22,0,116,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f6a4a8a36406c9bfeb829c3e838dc0b,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b534df5ca2bbe2804139925924af47a,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88342b59791d107cbd692d33b8444d0a,d__No_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a90c8654dd346ed8e61cc0145c0556d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,27,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad601ee800cdda63912b5951d25089be,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe197b61c7ad06653a0c0b428731a4eb,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611a55b2fe9590eca8543e9a05fa6575,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
a56a5a5d492d75108f1840aff91722b3,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c395b0f9261eed11ece02f6a308ef055,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0
d26b60bbff4639c3df1050c0b3c7ff41,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a58861975f6ab9f8f53c8a3f0aac047c,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e46c2b9b0aec4a5259b4bce679c49a9,d__Unassigned,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381bcedaa54e423708af8ad80d22d150,d__Unassigned,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16a722cda33a4a04d43d2c9ed2a98a62,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a90abc1eab46570b8d6de3fd08850eb,d__Unassigned,0,0,0,0,0,9,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157414705405b3930dd9caad0b98ffca,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0
e7c39480198908d80f1cac9bdd43cbc0,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937b7b47b309cc82f2e8dc1414e05f29,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97c9a6f20b2dd69f4b40e6a18edd8820,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0
a2cf3c5a58bfe2125572fdc8a91f20e5,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,4097,1372,867,0,0,0,0,0,0,0,0,0,0,0
6194582790be10ce164b026588705201,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd8d2321aa30255a135788aebcc03e47,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ae0f21c73251d5b8a70285b50d9e2a2,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff86a4b77f4f637418c7848141b3cc8c,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a394ebf5ae8ae4b7a3323c628a48aa1d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7339fcec0cb603ac1e42a155f20a651c,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d4079cd3e63a06aa294af62594d91f3,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c78d8b898d0ef63e2fe88c55e26a1cf4,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4fe9d52861ee6d3b9ea2bf36f842c76,d__Unassigned,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428984cf1a5ffc66990c5739784143f6,d__Unassigned,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6402add69fd1e335824cfe6add28de08,d__No_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ffb3af4409d956fddbe0165d75a2d0d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24a7200adab7f392789c267b7008ad01,d__Eukaryota; k__Metazoa; p__Mollusca; c__Cephalopoda; o__Teuthida; f__Ommastrephidae; g__Illex,0,0,0,0,42,0,0,0,0,0,0,0,0,32,51,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa04fb5149fa92300e0a96964985253b,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fe3dd2e38970176d0c33fad98283f0d,d__Unassigned,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a5015449fd6bcff75994b2de651c3c8,d__No_hits,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b277882ac848b7e66a7e59e5fe6a90a5,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
9e36bf511e99e4fc1e1134a0c600f2a6,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b1f9fd9967955682dd86ebcf11c42f1,d__No_hits,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f82d06bbc6c764ba01a7c208c6a0502,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
7edadd127bb6951151acc0086ec6c409,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
06637a6b8f3b79da439a631482d6f275,d__Unassigned,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56e630e1d3928002248d0eafaf2c935a,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e17b1d0ffbea94dde11a8432666ee803,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737872067b045988b49b3ce99b9e206,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fbd837833014cfac622aca00e056df7,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff75d69625c6c9f45b9bdcef532f8484,d__Eukaryota; k__Metazoa; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Sphaeronectidae; g__Sphaeronectes; s__Sphaeronectes koellikeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edb3f6ef65b16e2600991b78d2ec6782,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951ec8e002735a96739b99b9445351f2,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16116c9d956ba07fc3a5cc0ad3f7386d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f21cb214ada586415d3eb9ece66fb67d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,151,0,0,0,0,0,0,0,0,0,0
6190571e6a11f32bf9d8f4b8fc91da46,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2060e8322e3cf8b822d0f5a05bb04b7,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,158,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7f2bddd6b78abaeba65893ecec6adbb,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2f4f5bd9cbdf0af3fb439a974088b4fb,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083001aa44c7de39c29a00322960d5d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00ced5ece20f83d13aa2a1a488a86d5b,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd33057b8441747379b90ef460500947,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
313aa75e20eeb940010bf69bc3ea5dfb,d__Unassigned,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860afa61fb8bac6e6e08dfcc83ed215b,d__Unassigned,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7be62c07c8be10793013f3728adff8f7,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63111b247f506ec55d060bb2782328f4,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caa2aba1f0e109a36fb58031ec732e97,d__Unassigned,0,0,0,0,0,0,0,0,0,0,1544,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddd0a010eb434dd44cb54290230893d8,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9197e91d5722b8385a854b8d47ed043,d__Unassigned,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73674a7842dc3644fc12f150dccde874,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
120bf239c5b0cc1fcfd7bf6112dc9321,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e057ce180124856211c35d931674ed6f,d__Unassigned,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1f11e402133f65efd67d8e0bb560adc,d__Unassigned,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584c5c33b7a7ec14d0c63ab1eb499a35,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
8d5b863c72773168225dfdaf51fdcb37,d__Unassigned,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f932fa35251e2222e483443e5616e058,d__Unassigned,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab0a04f6f3058c1779c7af8e97d6e1b7,d__No_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea39f9513ac5434f19eff0fe14051f20,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d02ad8040b484af63c4d6cdc90aa100,d__Unassigned,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282e8ae536a9ac56e6bd928ddf69f96c,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757fc49764bf5118ba9ca4d66bc65b3d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c48a3f808475d96d64ca25d7c4d3cc1d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d963d1a556a452688ecc68e46ff14ba2,d__Unassigned,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690f877e9794c6ed08ec3938f13f48b,d__Eukaryota; p__Bacillariophyta; c__Mediophyceae; o__Lithodesmiales; f__Lithodesmiaceae; g__Lithodesmium,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838580f833cd953a7a0fe96614e73bc,d__Unassigned,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75cf54c13666cb5718a8e041dc562fb4,d__Unassigned,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ec8daed9b5a5f07092db21cb72616eb,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb33e96eca1dac70e8cd9d77bb929b98,d__No_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daabd16c2341b5c0c2e3ac9a0c628035,d__Unassigned,0,21,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008c45e4be786ccebd7e5d688245e1ea,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da1ba386f93339a811059bd7c2f20e6e,d__No_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad419febef9ba09ba8485e874b45048e,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74d17b9226735e871aa87003b71859e4,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,0,0
80363e6cd9e76a6b190bc20a8159c7de,d__Unassigned,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10986e7ef3c6d713b3fa8e5bbd00156c,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,304,0,560,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0a9720b9bb6bb4616e47bacd912ca46,d__Unassigned,0,0,0,2,13,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc32b1e665d1f2b0d3b8646951b2e61f,d__Unassigned,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
012d0331b19c23f7f91d9cf99e893688,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dea59dc9fee31875d8874b045134b54,d__No_hits,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
